Transaction_Date,Hospital_ID,Hospital_Name,Hospital_Type,Hospital_Size,Territory,Product_ID,Product_Name,Product_Category,Units_Sold,Unit_Price,Total_Revenue,Inventory_Level,Stockout_Flag,Market_Index,Promotion_Flag,Year,Month,Quarter,Day_of_Week,Is_Weekend,Day_of_Month,Week_of_Year,Calculated_Revenue,Revenue_Difference,Daily_Units_Sold,Daily_Revenue,Average_Unit_Price,Average_Inventory,Stockout_Rate,Promotion_Rate,Average_Market_Index,Demand_Lag_1,Demand_Lag_2,Demand_Lag_3,Demand_Lag_7,Demand_Lag_14,Demand_Lag_28,Demand_Rolling_Mean_3,Demand_Rolling_Mean_7,Demand_Rolling_Mean_14,Demand_Rolling_Mean_28,Demand_Rolling_Std_3,Demand_Rolling_Std_7,Demand_Rolling_Std_14,Demand_Rolling_Std_28,Demand_Growth_7D,Demand_Growth_28D,Demand_Acceleration,Inventory_Coverage,Inventory_Pressure,Low_Inventory_Flag,High_Inventory_Flag,Stockout_Risk_Signal,Promotion_Lag_1,Promotion_Lag_7,Promotion_Active,Promotion_7D_Frequency,Hospital_Total_Demand,Hospital_Demand_Share,Hospital_Product_Diversity,Product_Total_Demand,Product_Demand_Share,Product_Hospital_Coverage,Demand_CV_28D,Demand_Volatility_Flag
2023-01-08,H009,Hospital_I,Multi_Specialty,Medium,Central,P006,Infusion_Pump,Critical_Care,24,67267.79,1614426.96,71,0,0.5457,0,2023,1,1,6,1,8,1,1614426.96,0.0,24,1614426.96,67267.79,71.0,0.0,0.0,0.5457,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,,24375,0.0009846153846153,8,40561,0.0005917013880328,10,,0
2023-01-09,H006,Hospital_F,Tertiary_Care,Large,South,P002,Ultrasound_System,Radiology,14,778530.52,10899427.28,26,0,0.547,0,2023,1,1,0,0,9,2,10899427.28,-0.0,14,10899427.28,778530.52,26.0,0.0,0.0,0.547,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,,31985,0.0004377051743004,8,25637,0.0005460857354604,10,,0
2023-01-09,H005,Hospital_E,Specialty_Care,Medium,South,P008,Endoscopy_System,Gastroenterology,16,1117503.04,17880048.64,23,0,0.564,1,2023,1,1,0,0,9,2,17880048.64,0.0,16,17880048.64,1117503.04,23.0,0.0,1.0,0.564,16.0,,,,,,16.0,16.0,16.0,16.0,,,,,,,,1.4375,1.4375,1,0,1,0.0,,1,0.0,23717,0.0006746215794577,8,26913,0.0005945082302233,10,,0
2023-01-09,H010,Hospital_J,Tertiary_Care,Large,Central,P002,Ultrasound_System,Radiology,18,803549.06,14463883.08,49,0,0.5155,0,2023,1,1,0,0,9,2,14463883.08,-0.0,18,14463883.08,803549.06,49.0,0.0,0.0,0.5155,21.0,,,,,,21.0,21.0,21.0,21.0,,,,,,,,2.333333333333333,2.333333333333333,1,0,1,0.0,,0,0.0,34888,0.0005159367117633,8,25637,0.0007021102313063,10,,0
2023-01-09,H006,Hospital_F,Tertiary_Care,Large,South,P004,ECG_System,Cardiology,29,87362.79,2533520.91,48,0,0.5478,0,2023,1,1,0,0,9,2,2533520.91,0.0,29,2533520.91,87362.79,48.0,0.0,0.0,0.5478,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,,31985,0.000906675003908,8,38090,0.0007613546862693,10,,0
2023-01-09,H005,Hospital_E,Specialty_Care,Medium,South,P004,ECG_System,Cardiology,23,87846.75,2020475.25,47,0,0.5862,0,2023,1,1,0,0,9,2,2020475.25,0.0,23,2020475.25,87846.75,47.0,0.0,0.0,0.5862,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,,23717,0.0009697685204705,8,38090,0.0006038330270412,10,,0
2023-01-09,H008,Hospital_H,Specialty_Care,Small,East,P003,Patient_Monitor,Patient_Monitoring,16,122097.61,1953561.76,33,0,0.5223,0,2023,1,1,0,0,9,2,1953561.76,0.0,16,1953561.76,122097.61,33.0,0.0,0.0,0.5223,25.0,,,,,,25.0,25.0,25.0,25.0,,,,,,,,1.32,1.32,1,0,1,0.0,,0,0.0,17171,0.0009318036223865,8,44040,0.0003633060853769,10,,0
2023-01-09,H003,Hospital_C,Tertiary_Care,Medium,West,P002,Ultrasound_System,Radiology,13,784736.05,10201568.65,45,0,0.5129,0,2023,1,1,0,0,9,2,10201568.65,0.0,13,10201568.65,784736.05,45.0,0.0,0.0,0.5129,13.0,,,,,,13.0,13.0,13.0,13.0,,,,,,,,3.4615384615384617,3.4615384615384617,1,0,1,0.0,,0,0.0,23651,0.0005496596338421,8,25637,0.000507079611499,10,,0
2023-01-09,H002,Hospital_B,Multi_Specialty,Large,North,P008,Endoscopy_System,Gastroenterology,28,1165318.91,32628929.48,57,0,0.54,0,2023,1,1,0,0,9,2,32628929.48,0.0,28,32628929.48,1165318.91,57.0,0.0,0.0,0.54,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,,32516,0.0008611145282322,8,26913,0.0010403894028907,10,,0
2023-01-09,H001,Hospital_A,Tertiary_Care,Large,North,P005,Cardiac_Monitor,Cardiology,25,159396.62,3984915.5,32,0,0.5248,0,2023,1,1,0,0,9,2,3984915.5,0.0,25,3984915.5,159396.62,32.0,0.0,0.0,0.5248,27.0,,,,,,27.0,27.0,27.0,27.0,,,,,,,,1.1851851851851851,1.1851851851851851,1,0,1,0.0,,0,0.0,32877,0.000760410013079,8,38847,0.0006435503385074,10,,0
2023-01-09,H004,Hospital_D,Multi_Specialty,Medium,West,P002,Ultrasound_System,Radiology,19,733565.76,13937749.44,71,0,0.4927,1,2023,1,1,0,0,9,2,13937749.44,0.0,19,13937749.44,733565.76,71.0,0.0,1.0,0.4927,,,,,,,,,,,,,,,,,,,,0,0,0,,,1,,22923,0.0008288618418182,8,25637,0.0007411163552677,10,,0
2023-01-09,H001,Hospital_A,Tertiary_Care,Large,North,P004,ECG_System,Cardiology,28,79084.89,2214376.92,75,0,0.4997,0,2023,1,1,0,0,9,2,2214376.92,0.0,28,2214376.92,79084.89,75.0,0.0,0.0,0.4997,29.0,26.0,35.0,,,,30.0,30.0,30.0,30.0,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,,,,2.5,2.5,1,0,1,0.0,,0,2.0,32877,0.0008516592146485,8,38090,0.000735101076398,10,0.1527525231651946,0
2023-01-10,H010,Hospital_J,Tertiary_Care,Large,Central,P005,Cardiac_Monitor,Cardiology,27,161472.26,4359751.02,85,0,0.5385,0,2023,1,1,1,0,10,2,4359751.02,-0.0,27,4359751.02,161472.26,85.0,0.0,0.0,0.5385,27.0,,,,,,27.0,27.0,27.0,27.0,,,,,,,,3.1481481481481484,3.1481481481481484,1,0,1,0.0,,0,0.0,34888,0.000773905067645,8,38847,0.000695034365588,10,,0
2023-01-10,H007,Hospital_G,Multi_Specialty,Large,East,P004,ECG_System,Cardiology,34,88504.8,3009163.2,120,0,0.4627,0,2023,1,1,1,0,10,2,3009163.2,0.0,34,3009163.2,88504.8,120.0,0.0,0.0,0.4627,31.0,,,,,,31.0,31.0,31.0,31.0,,,,,,,,3.870967741935484,3.870967741935484,1,0,1,0.0,,0,0.0,34129,0.0009962202232705,8,38090,0.0008926227356261,10,,0
2023-01-10,H007,Hospital_G,Multi_Specialty,Large,East,P002,Ultrasound_System,Radiology,23,737303.54,16957981.42,78,0,0.5043,1,2023,1,1,1,0,10,2,16957981.42,0.0,23,16957981.42,737303.54,78.0,0.0,1.0,0.5043,,,,,,,,,,,,,,,,,,,,0,0,0,,,1,,34129,0.0006739136804477,8,25637,0.0008971408511136,10,,0
2023-01-10,H008,Hospital_H,Specialty_Care,Small,East,P006,Infusion_Pump,Critical_Care,12,63308.29,759699.48,20,0,0.5402,0,2023,1,1,1,0,10,2,759699.48,0.0,12,759699.48,63308.29,20.0,0.0,0.0,0.5402,17.0,,,,,,17.0,17.0,17.0,17.0,,,,,,,,1.1764705882352942,1.1764705882352942,1,0,1,1.0,,0,1.0,17171,0.0006988527167899,8,40561,0.0002958506940164,10,,0
2023-01-10,H003,Hospital_C,Tertiary_Care,Medium,West,P007,Ventilator,Critical_Care,22,356866.58,7851064.76,42,0,0.5931,0,2023,1,1,1,0,10,2,7851064.76,-0.0,22,7851064.76,356866.58,42.0,0.0,0.0,0.5931,27.0,,,,,,27.0,27.0,27.0,27.0,,,,,,,,1.5555555555555556,1.5555555555555556,1,0,1,1.0,,0,1.0,23651,0.000930193226502,8,38966,0.0005645947749319,10,,0
2023-01-10,H002,Hospital_B,Multi_Specialty,Large,North,P006,Infusion_Pump,Critical_Care,33,64973.32,2144119.56,96,0,0.5142,1,2023,1,1,1,0,10,2,2144119.56,0.0,33,2144119.56,64973.32,96.0,0.0,1.0,0.5142,28.0,,,,,,28.0,28.0,28.0,28.0,,,,,,,,3.4285714285714284,3.4285714285714284,1,0,1,0.0,,1,0.0,32516,0.0010148849797023,8,40561,0.0008135894085451,10,,0
2023-01-10,H002,Hospital_B,Multi_Specialty,Large,North,P004,ECG_System,Cardiology,28,88532.38,2478906.64,97,0,0.5639,0,2023,1,1,1,0,10,2,2478906.64,0.0,28,2478906.64,88532.38,97.0,0.0,0.0,0.5639,29.0,25.0,,,,,27.0,27.0,27.0,27.0,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,,,,3.592592592592593,3.592592592592593,1,0,1,1.0,,0,1.0,32516,0.0008611145282322,8,38090,0.000735101076398,10,0.1047565601757848,0
2023-01-10,H004,Hospital_D,Multi_Specialty,Medium,West,P001,Imaging_System,Radiology,12,1834610.05,22015320.6,24,0,0.4832,0,2023,1,1,1,0,10,2,22015320.6,0.0,12,22015320.6,1834610.05,24.0,0.0,0.0,0.4832,15.0,,,,,,15.0,15.0,15.0,15.0,,,,,,,,1.6,1.6,1,0,1,0.0,,0,0.0,22923,0.0005234916895694,8,25178,0.0004766065612836,10,,0
2023-01-11,H002,Hospital_B,Multi_Specialty,Large,North,P005,Cardiac_Monitor,Cardiology,29,134751.95,3907806.55,41,0,0.5144,0,2023,1,1,2,0,11,2,3907806.55,-0.0,29,3907806.55,134751.95,41.0,0.0,0.0,0.5144,29.0,,,,,,29.0,29.0,29.0,29.0,,,,,,,,1.4137931034482758,1.4137931034482758,1,0,1,0.0,,0,0.0,32516,0.0008918686185262,8,38847,0.0007465183926686,10,,0
2023-01-11,H002,Hospital_B,Multi_Specialty,Large,North,P008,Endoscopy_System,Gastroenterology,18,1143353.91,20580370.38,54,0,0.4648,0,2023,1,1,2,0,11,2,20580370.38,0.0,18,20580370.38,1143353.91,54.0,0.0,0.0,0.4648,28.0,,,,,,28.0,28.0,28.0,28.0,,,,,,,,1.9285714285714288,1.9285714285714288,1,0,1,0.0,,0,0.0,32516,0.0005535736252921,8,26913,0.0006688217590012,10,,0
2023-01-11,H004,Hospital_D,Multi_Specialty,Medium,West,P001,Imaging_System,Radiology,19,1837430.8,34911185.2,34,0,0.5665,0,2023,1,1,2,0,11,2,34911185.2,0.0,19,34911185.2,1837430.8,34.0,0.0,0.0,0.5665,12.0,15.0,,,,,13.5,13.5,13.5,13.5,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,,,,2.5185185185185186,2.5185185185185186,1,0,1,0.0,,0,0.0,22923,0.0008288618418182,8,25178,0.0007546270553657,10,0.1571348402636772,0
2023-01-11,H007,Hospital_G,Multi_Specialty,Large,East,P006,Infusion_Pump,Critical_Care,26,65749.04,1709475.04,55,0,0.5307,0,2023,1,1,2,0,11,2,1709475.04,0.0,26,1709475.04,65749.04,55.0,0.0,0.0,0.5307,30.0,,,,,,30.0,30.0,30.0,30.0,,,,,,,,1.8333333333333333,1.8333333333333333,1,0,1,0.0,,0,0.0,34129,0.0007618154648539,8,40561,0.0006410098370355,10,,0
2023-01-11,H009,Hospital_I,Multi_Specialty,Medium,Central,P004,ECG_System,Cardiology,24,81960.55,1967053.2,84,0,0.4956,0,2023,1,1,2,0,11,2,1967053.2,-0.0,24,1967053.2,81960.55,84.0,0.0,0.0,0.4956,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,,24375,0.0009846153846153,8,38090,0.0006300866369125,10,,0
2023-01-11,H009,Hospital_I,Multi_Specialty,Medium,Central,P008,Endoscopy_System,Gastroenterology,16,1138489.88,18215838.08,33,0,0.5286,0,2023,1,1,2,0,11,2,18215838.08,0.0,16,18215838.08,1138489.88,33.0,0.0,0.0,0.5286,20.0,,,,,,20.0,20.0,20.0,20.0,,,,,,,,1.65,1.65,1,0,1,1.0,,0,1.0,24375,0.0006564102564102,8,26913,0.0005945082302233,10,,0
2023-01-12,H008,Hospital_H,Specialty_Care,Small,East,P008,Endoscopy_System,Gastroenterology,9,1084146.73,9757320.57,15,0,0.5175,0,2023,1,1,3,0,12,2,9757320.57,0.0,19,21075292.87,1107971.98,15.5,0.0,0.0,0.5671999999999999,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,,17171,0.001106516801584,8,26913,0.0007059785233901,10,,0
2023-01-12,H010,Hospital_J,Tertiary_Care,Large,Central,P003,Patient_Monitor,Patient_Monitoring,29,120399.22,3491577.38,115,0,0.5197,0,2023,1,1,3,0,12,2,3491577.38,0.0,29,3491577.38,120399.22,115.0,0.0,0.0,0.5197,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,,34888,0.000831231368952,8,44040,0.0006584922797456,10,,0
2023-01-12,H009,Hospital_I,Multi_Specialty,Medium,Central,P002,Ultrasound_System,Radiology,13,794701.94,10331125.22,46,0,0.4978,0,2023,1,1,3,0,12,2,10331125.22,0.0,13,10331125.22,794701.94,46.0,0.0,0.0,0.4978,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,,24375,0.0005333333333333,8,25637,0.000507079611499,10,,0
2023-01-12,H008,Hospital_H,Specialty_Care,Small,East,P008,Endoscopy_System,Gastroenterology,10,1131797.23,11317972.3,16,0,0.6169,0,2023,1,1,3,0,12,2,11317972.3,0.0,19,21075292.87,1107971.98,15.5,0.0,0.0,0.5671999999999999,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,,17171,0.001106516801584,8,26913,0.0007059785233901,10,,0
2023-01-12,H008,Hospital_H,Specialty_Care,Small,East,P005,Cardiac_Monitor,Cardiology,17,147610.47,2509377.99,27,0,0.5938,0,2023,1,1,3,0,12,2,2509377.99,0.0,17,2509377.99,147610.47,27.0,0.0,0.0,0.5938,13.0,13.0,,,,,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,,,,2.076923076923077,2.076923076923077,1,0,1,0.0,,0,0.0,17171,0.0009900413487857,8,38847,0.000437614230185,10,0.0,0
2023-01-12,H005,Hospital_E,Specialty_Care,Medium,South,P004,ECG_System,Cardiology,21,89290.58,1875102.18,64,0,0.5763,0,2023,1,1,3,0,12,2,1875102.18,0.0,21,1875102.18,89290.58,64.0,0.0,0.0,0.5763,23.0,,,,,,23.0,23.0,23.0,23.0,,,,,,,,2.782608695652174,2.782608695652174,1,0,1,0.0,,0,0.0,23717,0.0008854408230383,8,38090,0.0005513258072985,10,,0
2023-01-12,H008,Hospital_H,Specialty_Care,Small,East,P001,Imaging_System,Radiology,17,1827870.53,31073799.01,24,0,0.6095,0,2023,1,1,3,0,12,2,31073799.01,0.0,17,31073799.01,1827870.53,24.0,0.0,0.0,0.6095,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,,17171,0.0009900413487857,8,25178,0.0006751926284851,10,,0
2023-01-12,H003,Hospital_C,Tertiary_Care,Medium,West,P002,Ultrasound_System,Radiology,13,759842.05,9877946.65,50,0,0.5471,0,2023,1,1,3,0,12,2,9877946.65,0.0,13,9877946.65,759842.05,50.0,0.0,0.0,0.5471,13.0,13.0,,,,,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,,,,3.8461538461538463,3.8461538461538463,1,0,1,0.0,,0,0.0,23651,0.0005496596338421,8,25637,0.000507079611499,10,0.0,0
2023-01-12,H002,Hospital_B,Multi_Specialty,Large,North,P004,ECG_System,Cardiology,30,86325.63,2589768.9,107,0,0.5516,0,2023,1,1,3,0,12,2,2589768.9,-0.0,30,2589768.9,86325.63,107.0,0.0,0.0,0.5516,28.0,29.0,25.0,,,,27.33333333333333,27.33333333333333,27.33333333333333,27.33333333333333,2.081665999466133,2.081665999466133,2.081665999466133,2.081665999466133,,,,3.914634146341464,3.914634146341464,1,0,1,0.0,,0,1.0,32516,0.0009226227088202,8,38090,0.0007876082961407,10,0.0761585121755902,0
2023-01-12,H008,Hospital_H,Specialty_Care,Small,East,P003,Patient_Monitor,Patient_Monitoring,19,129169.61,2454222.59,42,0,0.5689,0,2023,1,1,3,0,12,2,2454222.59,0.0,19,2454222.59,129169.61,42.0,0.0,0.0,0.5689,16.0,25.0,,,,,20.5,20.5,20.5,20.5,6.363961030678928,6.363961030678928,6.363961030678928,6.363961030678928,,,,2.048780487804878,2.048780487804878,1,0,1,0.0,,0,0.0,17171,0.001106516801584,8,44040,0.0004314259763851,10,0.3104371234477525,0
2023-01-13,H010,Hospital_J,Tertiary_Care,Large,Central,P006,Infusion_Pump,Critical_Care,34,66313.56,2254661.04,82,0,0.4853,0,2023,1,1,4,0,13,2,2254661.04,0.0,34,2254661.04,66313.56,82.0,0.0,0.0,0.4853,32.0,,,,,,32.0,32.0,32.0,32.0,,,,,,,,2.5625,2.5625,1,0,1,0.0,,0,0.0,34888,0.0009745471222196,8,40561,0.0008382436330465,10,,0
2023-01-13,H007,Hospital_G,Multi_Specialty,Large,East,P008,Endoscopy_System,Gastroenterology,16,1103354.48,17653671.68,49,0,0.543,0,2023,1,1,4,0,13,2,17653671.68,0.0,16,17653671.68,1103354.48,49.0,0.0,0.0,0.543,16.0,,,,,,16.0,16.0,16.0,16.0,,,,,,,,3.0625,3.0625,1,0,1,0.0,,0,0.0,34129,0.0004688095168331,8,26913,0.0005945082302233,10,,0
2023-01-13,H006,Hospital_F,Tertiary_Care,Large,South,P003,Patient_Monitor,Patient_Monitoring,34,118306.13,4022408.42,72,0,0.5005,0,2023,1,1,4,0,13,2,4022408.42,0.0,34,4022408.42,118306.13,72.0,0.0,0.0,0.5005,30.0,,,,,,30.0,30.0,30.0,30.0,,,,,,,,2.4,2.4,1,0,1,0.0,,0,0.0,31985,0.0010629982804439,8,44040,0.0007720254314259,10,,0
2023-01-13,H007,Hospital_G,Multi_Specialty,Large,East,P004,ECG_System,Cardiology,26,88492.39,2300802.14,49,0,0.5938,0,2023,1,1,4,0,13,2,2300802.14,0.0,26,2300802.14,88492.39,49.0,0.0,0.0,0.5938,34.0,31.0,,,,,32.5,32.5,32.5,32.5,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,,,,1.5076923076923077,1.5076923076923077,1,0,1,0.0,,0,0.0,34129,0.0007618154648539,8,38090,0.0006825938566552,10,0.0652713951864505,0
2023-01-13,H005,Hospital_E,Specialty_Care,Medium,South,P002,Ultrasound_System,Radiology,14,727743.29,10188406.06,14,0,0.5781,0,2023,1,1,4,0,13,2,10188406.06,0.0,14,10188406.06,727743.29,14.0,0.0,0.0,0.5781,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,,23717,0.0005902938820255,8,25637,0.0005460857354604,10,,0
2023-01-13,H002,Hospital_B,Multi_Specialty,Large,North,P001,Imaging_System,Radiology,14,1778523.4,24899327.6,42,0,0.5337,0,2023,1,1,4,0,13,2,24899327.6,0.0,14,24899327.6,1778523.4,42.0,0.0,0.0,0.5337,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,,32516,0.0004305572641161,8,25178,0.0005560409881642,10,,0
2023-01-13,H001,Hospital_A,Tertiary_Care,Large,North,P002,Ultrasound_System,Radiology,24,758228.22,18197477.28,66,0,0.5124,1,2023,1,1,4,0,13,2,18197477.28,0.0,24,18197477.28,758228.22,66.0,0.0,1.0,0.5124,,,,,,,,,,,,,,,,,,,,0,0,0,,,1,,32877,0.0007299936125558,8,25637,0.000936146975075,10,,0
2023-01-13,H006,Hospital_F,Tertiary_Care,Large,South,P001,Imaging_System,Radiology,22,1779538.47,39149846.34,84,0,0.5097,0,2023,1,1,4,0,13,2,39149846.34,0.0,22,39149846.34,1779538.47,84.0,0.0,0.0,0.5097,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,,31985,0.0006878224167578,8,25178,0.0008737786956867,10,,0
2023-01-14,H007,Hospital_G,Multi_Specialty,Large,East,P004,ECG_System,Cardiology,26,77004.69,2002121.94,74,0,0.5461,0,2023,1,1,5,1,14,2,2002121.94,0.0,26,2002121.94,77004.69,74.0,0.0,0.0,0.5461,26.0,34.0,31.0,,,,30.33333333333333,30.33333333333333,30.33333333333333,30.33333333333333,4.04145188432738,4.04145188432738,4.04145188432738,4.04145188432738,,,,2.43956043956044,2.43956043956044,1,0,1,0.0,,0,0.0,34129,0.0007618154648539,8,38090,0.0006825938566552,10,0.1332346775052982,0
2023-01-14,H008,Hospital_H,Specialty_Care,Small,East,P005,Cardiac_Monitor,Cardiology,14,153781.48,2152940.72,40,0,0.5773,1,2023,1,1,5,1,14,2,2152940.72,0.0,14,2152940.72,153781.48,40.0,0.0,1.0,0.5773,17.0,13.0,13.0,,,,14.333333333333334,14.333333333333334,14.333333333333334,14.333333333333334,2.309401076758503,2.309401076758503,2.309401076758503,2.309401076758503,,,,2.7906976744186047,2.7906976744186047,1,0,1,0.0,,1,0.0,17171,0.0008153281695882,8,38847,0.0003603881895641,10,0.1611210053552443,0
2023-01-14,H010,Hospital_J,Tertiary_Care,Large,Central,P005,Cardiac_Monitor,Cardiology,24,138755.03,3330120.72,91,0,0.578,0,2023,1,1,5,1,14,2,3330120.72,0.0,24,3330120.72,138755.03,91.0,0.0,0.0,0.578,27.0,27.0,,,,,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,,,,3.3703703703703702,3.3703703703703702,1,0,1,0.0,,0,0.0,34888,0.0006879156156844,8,38847,0.0006178083249671,10,0.0,0
2023-01-14,H008,Hospital_H,Specialty_Care,Small,East,P003,Patient_Monitor,Patient_Monitoring,14,119022.4,1666313.6,40,0,0.5778,0,2023,1,1,5,1,14,2,1666313.6,0.0,14,1666313.6,119022.4,40.0,0.0,0.0,0.5778,19.0,16.0,25.0,,,,20.0,20.0,20.0,20.0,4.58257569495584,4.58257569495584,4.58257569495584,4.58257569495584,,,,2.0,2.0,1,0,1,0.0,,0,0.0,17171,0.0008153281695882,8,44040,0.0003178928247048,10,0.229128784747792,0
2023-01-14,H008,Hospital_H,Specialty_Care,Small,East,P002,Ultrasound_System,Radiology,12,756085.21,9073022.52,49,0,0.4836,0,2023,1,1,5,1,14,2,9073022.52,0.0,12,9073022.52,756085.21,49.0,0.0,0.0,0.4836,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,,17171,0.0006988527167899,8,25637,0.0004680734875375,10,,0
2023-01-14,H007,Hospital_G,Multi_Specialty,Large,East,P006,Infusion_Pump,Critical_Care,32,59707.33,1910634.56,76,0,0.5476,0,2023,1,1,5,1,14,2,1910634.56,0.0,32,1910634.56,59707.33,76.0,0.0,0.0,0.5476,26.0,30.0,,,,,28.0,28.0,28.0,28.0,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,,,,2.7142857142857144,2.7142857142857144,1,0,1,0.0,,0,0.0,34129,0.0009376190336663,8,40561,0.0007889351840437,10,0.101015254455221,0
2023-01-14,H005,Hospital_E,Specialty_Care,Medium,South,P006,Infusion_Pump,Critical_Care,17,68639.32,1166868.44,62,0,0.5901,0,2023,1,1,5,1,14,2,1166868.44,-0.0,17,1166868.44,68639.32,62.0,0.0,0.0,0.5901,23.0,16.0,,,,,19.5,19.5,19.5,19.5,4.949747468305833,4.949747468305833,4.949747468305833,4.949747468305833,,,,3.1794871794871797,3.1794871794871797,1,0,1,0.0,,0,0.0,23717,0.0007167854281738,8,40561,0.0004191218165232,10,0.2538332035028632,0
2023-01-14,H004,Hospital_D,Multi_Specialty,Medium,West,P003,Patient_Monitor,Patient_Monitoring,27,120565.43,3255266.61,83,0,0.5506,0,2023,1,1,5,1,14,2,3255266.61,0.0,53,6516729.75,123003.16,80.0,0.0,0.0,0.57915,23.0,,,,,,23.0,23.0,23.0,23.0,,,,,,,,3.4782608695652173,3.4782608695652173,1,0,1,0.0,,0,0.0,22923,0.0023120882955983,8,44040,0.001203451407811,10,,0
2023-01-14,H005,Hospital_E,Specialty_Care,Medium,South,P003,Patient_Monitor,Patient_Monitoring,26,123930.02,3222180.52,97,0,0.5464,0,2023,1,1,5,1,14,2,3222180.52,0.0,26,3222180.52,123930.02,97.0,0.0,0.0,0.5464,26.0,24.0,,,,,25.0,25.0,25.0,25.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,,,,3.88,3.88,1,0,1,0.0,,0,0.0,23717,0.0010962600666188,8,44040,0.0005903723887375,10,0.0565685424949238,0
2023-01-14,H004,Hospital_D,Multi_Specialty,Medium,West,P004,ECG_System,Cardiology,22,87495.29,1924896.38,73,0,0.5342,1,2023,1,1,5,1,14,2,1924896.38,0.0,40,3508400.48,87733.87,68.5,0.0,0.5,0.54415,,,,,,,,,,,,,,,,,,,,0,0,0,,,1,,22923,0.0017449722985647,8,38090,0.0010501443948542,10,,0
2023-01-14,H004,Hospital_D,Multi_Specialty,Medium,West,P004,ECG_System,Cardiology,18,87972.45,1583504.1,64,0,0.5541,0,2023,1,1,5,1,14,2,1583504.1,0.0,40,3508400.48,87733.87,68.5,0.0,0.5,0.54415,,,,,,,,,,,,,,,,,,,,0,0,0,,,1,,22923,0.0017449722985647,8,38090,0.0010501443948542,10,,0
2023-01-14,H004,Hospital_D,Multi_Specialty,Medium,West,P003,Patient_Monitor,Patient_Monitoring,26,125440.89,3261463.14,77,0,0.6077,0,2023,1,1,5,1,14,2,3261463.14,0.0,53,6516729.75,123003.16,80.0,0.0,0.0,0.57915,23.0,,,,,,23.0,23.0,23.0,23.0,,,,,,,,3.4782608695652173,3.4782608695652173,1,0,1,0.0,,0,0.0,22923,0.0023120882955983,8,44040,0.001203451407811,10,,0
2023-01-14,H001,Hospital_A,Tertiary_Care,Large,North,P006,Infusion_Pump,Critical_Care,33,63130.55,2083308.15,60,0,0.5705,0,2023,1,1,5,1,14,2,2083308.15,-0.0,33,2083308.15,63130.55,60.0,0.0,0.0,0.5705,29.0,,,,,,29.0,29.0,29.0,29.0,,,,,,,,2.0689655172413794,2.0689655172413794,1,0,1,0.0,,0,0.0,32877,0.0010037412172643,8,40561,0.0008135894085451,10,,0
2023-01-14,H005,Hospital_E,Specialty_Care,Medium,South,P004,ECG_System,Cardiology,24,85190.24,2044565.76,77,0,0.5429,0,2023,1,1,5,1,14,2,2044565.76,-0.0,24,2044565.76,85190.24,77.0,0.0,0.0,0.5429,21.0,23.0,,,,,22.0,22.0,22.0,22.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,,,,3.5,3.5,1,0,1,0.0,,0,0.0,23717,0.0010119323691866,8,38090,0.0006300866369125,10,0.0642824346533225,0
2023-01-15,H009,Hospital_I,Multi_Specialty,Medium,Central,P008,Endoscopy_System,Gastroenterology,16,1027835.11,16445361.76,57,0,0.6066,0,2023,1,1,6,1,15,2,16445361.76,0.0,16,16445361.76,1027835.11,57.0,0.0,0.0,0.6066,16.0,20.0,,,,,18.0,18.0,18.0,18.0,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,,,,3.1666666666666665,3.1666666666666665,1,0,1,0.0,,0,1.0,24375,0.0006564102564102,8,26913,0.0005945082302233,10,0.1571348402636772,0
